44,3.156811281290836e-01,1.594895113264805e-01,5.759607381019587e-01,5.688903916233157e-01,8.965708842281075e-01,2.513715968021100e-01,4.716570124922420e-01,4.533100672888707e-01,9.848845017611526e-01,6.005417731664687e-01
45,8.441066862886206e-01,2.162663495591846e-01,7.327076382121831e-01,1.201883054534689e-01,4.497302779588169e-01,3.370117820341124e-01,3.206349227143580e-01,5.919176878747039e-01,6.052865211387972e-01,6.947420041439206e-02
46,4.022062486348529e-01,2.672831508110704e-01,1.472274880515848e-01,7.497639355132835e-01,7.158507288238720e-01,1.561135291073716e-01,8.096349507924532e-01,4.768319860957487e-01,2.835177569451175e-01,7.306240970902103e-01
47,2.511917389948626e-01,6.376336945080641e-01,3.854214552690838e-01,1.655614203715531e-01,9.079556272745233e-01,8.066030205256408e-02,8.872221676404092e-01,4.481975760250790e-01,3.201119761698986e-01,4.674682826053848e-01
48,3.724413662511902e-01,1.305188318386852e-02,2.896087366956082e-01,4.388839298121915e-01,9.271984748797201e-01,2.693991743167912e-01,1.706422522375114e-01,7.721476388831805e-01,6.588162973688204e-01,3.828611859759367e-01
49,5.683585682339303e-01,6.779397683719531e-01,1.452447855243523e-01,9.198133704535603e-01,2.686411288999375e-01,4.494187576786771e-01,9.686748696713431e-01,1.100342450072036e-01,8.587563649879079e-01,1.204368461052019e-02
50,1.512845192581965e-01,7.764900836216670e-01,1.163374179169304e-01,6.363214125313571e-01,2.946898629770062e-01,2.814853441803892e-01,9.128386732605491e-01,2.422537125737245e-01,2.842882207373785e-01,9.274208198616175e-01
51,5.184642902883971e-01,6.729034270052300e-01,1.780811631620959e-01,8.082122810460838e-01,9.078334666613697e-02,2.646653414882370e-01,9.795258204727912e-01,7.199494259871408e-02,1.787081844189575e-01,6.302837492993796e-01
52,6.000342920233510e-01,2.384900253937083e-01,5.708131896238130e-01,3.732603480899494e-01,6.442631097035394e-01,6.447792227441649e-01,4.194058081051120e-01,1.128129517524379e-01,3.015534710887832e-01,7.090165765115501e-01
53,3.083729075591866e-01,4.807493084195943e-01,8.662361496358092e-01,8.859509183367242e-02,3.993021562082589e-01,7.367161535982549e-01,5.130429708239698e-01,4.790035829424850e-01,2.653360525896526e-01,7.855179296397679e-01
54,7.370667294592175e-01,9.243268787697348e-01,2.023360021845794e-01,5.526397202888816e-01,7.883450658005705e-01,2.217563172913397e-01,5.261540223480440e-01,3.393626265734298e-01,2.435601466851240e-01,4.202213660457629e-01
55,8.817788709001377e-01,1.975408560680423e-01,3.145053085731771e-01,1.673107855377905e-01,7.684870609316392e-01,5.693099254255269e-01,6.096024372988657e-01,9.599537052280867e-01,4.537874750417825e-02,5.586291976237743e-01
56,6.783620025908654e-03,6.647922752508832e-01,5.505781467507256e-01,6.531333929505018e-01,6.118537724095615e-01,9.690483672658611e-01,2.780716088525995e-01,4.561594584220476e-01,3.200406386115037e-01,5.831985279363937e-01
57,7.402890430791150e-01,7.478989993390975e-01,1.824483550176013e-01,8.046285866456262e-01,1.835389707541784e-01,9.257171192008771e-01,9.671868231252989e-02,6.234630279939145e-01,9.060687609632161e-01,5.113530519713954e-01
58,5.768622834173814e-02,9.860711506454657e-01,2.760125511276241e-01,3.416616581803498e-01,7.238643276560477e-01,8.339255823765255e-01,5.036299759001944e-02,3.698176310335297e-01,7.587220966765645e-01,7.144599996192296e-01
59,3.272670838993620e-01,9.876629531492548e-02,7.180747733668096e-01,9.350690729649056e-01,7.871882192328696e-01,3.556211517021957e-01,4.157550853929848e-01,3.960473123795357e-01,2.650404911321707e-01,9.888573756743445e-01
60,2.982064678523506e-01,2.603057233185356e-01,6.100879013669764e-01,7.177921445830027e-02,6.821757147371272e-01,6.754212332556011e-01,4.086455371244698e-01,9.847241913584603e-01,2.298128509599341e-01,7.799996156004372e-01
61,3.068607406249126e-01,8.466634717546240e-01,1.137354183239775e-01,2.540880073308612e-01,8.630092748813436e-01,4.261658253005897e-01,5.561491058897716e-02,8.023338342989053e-01,5.656608846251152e-01,4.405563250223554e-01
62,3.858748277056115e-01,4.885511745256426e-01,7.738547894738643e-01,1.609696654975140e-01,3.842471456866354e-01,7.394068127200190e-01,8.015156738469158e-01,7.007834328983665e-01,8.546531619332971e-01,5.497367205802512e-01
63,7.654711935219299e-02,5.585070765195939e-01,4.015020289855307e-01,6.181158381526869e-02,6.002591794759982e-01,4.229679620259533e-01,1.098979570975143e-01,5.160122669453456e-01,9.657753625153913e-01,2.911963727561833e-01
64,1.063370004512404e-01,8.852573904766036e-01,4.975153216318990e-01,3.850886923993699e-01,6.809338371200644e-01,3.079114432158492e-01,2.737106768259004e-01,4.243541920970477e-01,5.327474468612097e-01,7.703361715872962e-01
65,5.255107914888523e-01,7.569552057144167e-01,8.439567484205456e-01,4.547723166139007e-01,4.479940862222931e-02,9.457733420143436e-01,7.558194573038822e-01,2.780126747809973e-01,1.314369904475798e-02,5.720108989882553e-01
66,1.498584033420996e-01,2.407822721804465e-01,7.862725739879456e-01,7.303296420466172e-01,6.293213709965139e-01,1.523384571707566e-01,3.197489527627548e-01,9.564407929918209e-01,2.231477002323224e-01,6.738045598691946e-01
67,8.265001734022555e-01,3.731461067139371e-01,7.557574120412577e-01,7.737917364524064e-01,1.048256290664096e-01,6.166141584946396e-01,6.282410648736839e-01,7.064504222148549e-02,3.261087273948310e-01,6.659843494106263e-01
68,7.085337560309661e-01,8.470778135558776e-01,1.894800455071887e-01,7.451726825718925e-01,2.747722511119456e-01,8.246589910328952e-01,4.402942841976122e-01,6.200010919237459e-01,1.459289339712950e-01,7.301291894741242e-01
69,4.328460272091581e-01,3.925250187134271e-01,9.570034116985198e-01,5.419131658671377e-01,3.237630468294441e-01,7.989273214722653e-01,6.270884906556888e-01,6.595613111878135e-01,1.828193341067053e-01,5.135737791509025e-01
70,5.534060516060186e-01,3.370944028557091e-01,1.090952182907490e-01,9.728293333024021e-01,8.276246678420663e-01,5.051360148593771e-01,1.292614177364000e-01,1.615091874252266e-01,9.446233965688288e-01,8.149350138121562e-01
71,9.719831761990667e-01,3.575630836982193e-01,9.502944970499650e-01,3.189381758817996e-01,5.382454567567543e-01,3.665045551017144e-01,6.470216828458923e-01,4.179849234403045e-01,6.335864022937353e-01,3.430780028000144e-01
72,9.316750982184578e-01,3.930006495395777e-02,8.355227806291908e-01,1.819592695834686e-01,5.774050568095799e-01,6.442231847397996e-01,6.967660305572161e-01,9.480095199307389e-01,4.547798645066224e-01,1.715931229089120e-01
73,5.996458572410067e-01,5.349843014011075e-01,5.121187212140059e-01,7.028005699695028e-02,8.787115083181952e-01,6.757285606210417e-01,5.064391741766816e-01,3.767124138257828e-01,6.867936854841999e-01,6.831193164670389e-01
74,1.887004895463076e-01,7.423183885536522e-01,5.136371676287116e-01,5.203868113582676e-01,2.843210267944669e-01,6.028760564852449e-01,8.214858660710244e-01,7.088822931805610e-01,1.222579860870454e-01,7.043835794991147e-01
75,9.223130211799200e-01,3.277057655829363e-01,6.610014585495061e-02,2.968200303294726e-01,7.908004800103098e-01,5.094783908005668e-01,7.429951002756776e-01,7.326879027918068e-01,2.691278691979301e-01,6.259197346402321e-01
76,3.069443171135844e-01,9.041850336419299e-01,3.024656874848273e-01,4.516626320828449e-01,2.841241267837207e-01,9.310822064436166e-01,4.461196020269694e-01,7.981774156504082e-01,1.832869496209442e-01,5.507289446632532e-01
77,3.275440722841365e-01,4.273129524453578e-04,7.905180371494105e-01,3.197650613555454e-01,4.413105295963627e-01,6.766223822265972e-01,8.354641400466697e-01,8.164963079648582e-01,4.699169060339141e-01,4.885852634956862e-01
78,4.153483246840642e-01,7.268911056686382e-01,2.786636436881911e-01,8.235233507597999e-01,4.739807266723196e-01,8.822401421162636e-01,5.981465908410506e-01,2.279302518544411e-01,3.875645438731120e-01,7.264399564515385e-01
79,3.613022392889313e-01,6.498019400389634e-01,4.504942614862131e-01,4.754487341840518e-01,7.701104517664541e-01,8.941072245984929e-01,5.093419782109602e-01,2.078499603981916e-01,3.009489704497516e-01,9.105852730789775e-01
80,4.826789017638423e-01,9.697699325092871e-01,4.280992501331042e-01,3.148344772947836e-02,3.259110884698562e-01,5.416335009598401e-01,3.428351714999710e-01,8.628406223401628e-01,2.692555501724537e-01,3.253953437665015e-01
81,2.805326624386112e-01,3.883779708026220e-01,2.616355515887543e-01,5.788495226537189e-01,5.519906047687790e-01,5.889476806731914e-01,8.159750746186016e-01,9.564928313940241e-01,9.672702126524624e-02,5.988675859530972e-01
82,6.858606340738596e-01,1.501444445831094e-01,8.110247997700801e-01,8.344161082120241e-01,5.156900089140215e-02,1.362960769702131e-01,5.392848357360704e-01,2.574292620490141e-01,5.688334244560775e-01,1.915817665662279e-01
83,6.659893493373252e-01,6.172013214798489e-01,9.442839229591806e-01,1.157606939914209e-01,7.782687603232521e-01,3.575750583775174e-01,9.784075970679483e-01,5.354271978464167e-01,9.703900313691283e-03,7.524463487018709e-01
84,8.237132975601700e-01,5.023854575525595e-01,1.616738929426279e-01,2.335707586383481e-01,8.691679667478401e-01,8.208758245559745e-01,1.114071161670337e-01,4.469794478670432e-01,5.535134556968113e-01,5.594197820810916e-01
85,1.205808329845917e-01,9.236687656444018e-01,6.314624663959271e-01,2.576940524675964e-01,7.647638455272900e-01,3.207950393333462e-01,5.931358303655367e-01,4.859669779048725e-03,9.239232230433452e-01,3.616836667838986e-01
86,8.862650465076507e-01,2.855773954818732e-01,4.272243266799607e-01,7.495070330931389e-01,3.305524050894779e-01,5.455460261515096e-01,2.738894457853380e-02,4.575160783459876e-01,7.213885218830616e-01,6.191237489396154e-01
87,1.673414939243706e-01,3.741105815302282e-01,9.136286805064289e-01,8.812290148738796e-01,3.442422716088968e-01,1.802407785998228e-01,5.689847997056089e-01,3.906576420682115e-01,8.454999465057731e-01,8.854808668384068e-01
88,9.563346269713380e-01,3.907938340710769e-01,9.640747435153847e-01,2.756080372475193e-01,4.684260368665627e-01,8.641262393962827e-01,8.667619412433443e-01,5.298070561383429e-01,4.315788220527936e-01,2.679582803357689e-01
89,2.300380675280463e-01,8.108957292148103e-01,3.796079898102213e-01,6.195197668256733e-01,6.951316395848660e-01,6.119128359204393e-01,8.367359306555257e-01,5.177707405701897e-01,7.771614441842271e-01,6.181193848095540e-01
90,9.419122905509913e-01,5.980086857264988e-02,6.549054565266308e-01,8.278427475292005e-02,6.451385033476345e-01,9.855853071583016e-01,1.499164651246846e-01,7.682999425814754e-01,2.900274146803273e-01,5.691317240948011e-01
91,8.242339673080139e-01,7.269282388626960e-01,2.062711482804177e-01,8.428410315938570e-01,2.588419040100354e-01,2.642135040385718e-02,6.009900746132689e-01,5.634272350437912e-01,1.810783265754437e-01,5.642043767139799e-01
92,3.850903167558597e-01,2.112701124137460e-01,4.562945419704841e-01,6.171270678147296e-01,1.270054432928435e-01,6.875908332676199e-01,6.778232039602644e-01,2.384542826596658e-01,6.756490193715347e-01,5.662962714489403e-01
93,6.218410909529168e-01,7.932995063451668e-01,2.494729626392449e-01,5.343721462245892e-01,6.077262653666361e-01,3.483091740399049e-01,8.168249262797445e-01,5.652527416665543e-02,3.685952708044247e-01,5.847101675938118e-01
94,7.354078716520346e-02,5.947399806143343e-01,4.631282023552793e-01,3.291969630400298e-01,7.184413739060822e-01,8.465003884103608e-02,3.968298372597281e-01,4.423743829728343e-01,5.832261876298217e-01,6.887329798272503e-01
95,5.661005297285544e-01,9.340308051507549e-01,6.186058401631548e-01,2.902303786517285e-01,7.196398979519376e-01,8.761639539557542e-02,8.310076316829745e-01,7.109142634644394e-01,1.829468312060563e-01,6.504233711667118e-02
96,2.716680416943817e-01,4.591978497578277e-01,6.794987851288394e-01,9.100221429558469e-01,2.307626760616304e-01,2.206470235004312e-01,9.180366839627063e-01,3.636299708844364e-01,2.629860691840956e-01,8.623513147707088e-01
97,7.488629528803201e-01,6.302620848700504e-01,1.147487031062890e-01,7.734141362466773e-01,7.743494930356957e-01,5.684040902960639e-01,5.023357776895904e-02,8.698619626021658e-01,4.188382517401898e-01,5.786638301770279e-01
98,2.462447475887518e-01,1.895527024269003e-01,5.778963938554376e-01,7.948902693756136e-01,5.924868900573598e-01,2.534807962609762e-01,6.782025137583784e-01,5.070094992439730e-01,6.096882769416432e-01,3.229385437796086e-01
99,2.622005208102953e-01,8.902794320607146e-01,2.396077207031114e-01,9.198200568199706e-01,1.493337956135259e-01,6.850591259677945e-01,8.006921675896154e-01,1.426016945229097e-02,3.321986336083825e-01,4.354040668087212e-01
100,4.238944473037298e-02,7.029629988209974e-01,1.563985347405696e-01,9.089854505036922e-01,2.416795290217880e-01,4.149872334119086e-01,7.026650933076404e-01,3.489771811653221e-01,1.853477973336574e-01,8.068796321579921e-01
101,3.603319222754132e-01,3.997998841091243e-01,6.125232512832335e-01,5.860726887900318e-01,1.305923695988782e-01,7.785875661329164e-01,7.453854889650821e-01,3.243458816408469e-01,5.529039422679136e-01,5.736556713350651e-01
102,9.312027087914714e-01,5.343150847308181e-01,4.574838266508052e-02,6.486028407464723e-01,6.943239275932738e-01,5.066234987373044e-01,9.285860773548654e-01,6.785124596636093e-01,4.636160984045532e-01,2.649581334296269e-01
103,9.122658482682714e-01,3.461761141273223e-01,4.732880518290817e-01,5.900080469452993e-01,5.832491855377118e-01,6.058055767454662e-01,2.252386383379130e-01,6.638583560806177e-01,4.350574528764253e-01,5.901161798825209e-01
104,1.614262626678592e-01,8.542716422960673e-01,4.704475123790108e-01,3.227110829034757e-01,3.106377012924429e-01,4.346797369401305e-01,8.272326086463291e-01,2.950055281648309e-01,5.392608594160804e-01,7.054232226948424e-01
105,6.001824320712223e-01,2.837951102950232e-01,5.682939549994951e-01,7.161812826092606e-01,1.816435952390720e-01,3.309118297280830e-01,5.659510003793131e-01,6.632626073989667e-01,3.301325743869510e-01,5.966080844163828e-01
106,3.756714195674936e-01,5.404133759439120e-01,3.097363958168391e-01,6.341714636746627e-01,3.379231725060741e-01,7.327312917947043e-01,2.544057147612591e-01,4.063964178225952e-01,6.453526428347072e-01,5.522766031282802e-01
107,4.998342438594744e-01,5.161170847974550e-02,9.260922330212968e-01,4.261622411970509e-01,7.303727887327759e-01,3.851205207965642e-01,4.335751363790887e-01,9.255011191687337e-01,5.825342866069773e-01,2.897671094620888e-01
108,7.181895877315102e-01,5.826838241694265e-02,9.433588340023241e-01,2.197716861046304e-01,6.477930470798692e-01,6.427475371199626e-01,7.856721196775425e-01,1.085876693614030e-02,9.352723686560402e-01,1.758650571903659e-01
109,5.348236210191624e-01,8.645949152745026e-01,3.070436171025452e-01,2.105522941461857e-01,7.246345281234734e-01,2.985914123638503e-01,5.806987716074270e-01,5.645631029978431e-01,8.975059595785629e-01,1.077376725327189e-01
110,3.060178481388324e-01,1.803363817126845e-01,8.014042866919503e-01,3.314293334480762e-01,9.528600661745095e-01,7.081383386474090e-01,5.462872435220596e-01,2.524353097493182e-01,5.846201987550419e-01,8.498172074405886e-01
111,2.436620719376428e-01,4.262996422909798e-01,3.127450273534380e-01,4.683861740780477e-01,2.211982647889643e-01,9.182208365394904e-01,1.978454505507866e-01,7.468581830520912e-01,4.863810175708869e-01,8.346072480981188e-01
112,6.167722443429997e-01,3.799477322432835e-01,9.868998477933223e-01,2.069399949758043e-01,8.590028104834583e-01,7.527815115408187e-02,4.790562293179093e-01,9.450166764608209e-02,9.973534978372506e-01,2.075347450471349e-02
113,1.612620336788683e-01,5.443796998722332e-01,3.555969668972375e-01,7.462109690745647e-01,4.666438150012631e-01,4.962976212951820e-02,7.948837487851355e-01,6.823888186227278e-02,2.507673611774794e-01,6.896032108208896e-01
114,2.080895178002367e-01,4.638424927554202e-01,6.801401089292456e-01,8.496847904589074e-01,7.724716925710449e-01,4.843705782697278e-01,6.884108534079021e-01,6.375232240040585e-01,6.944417211980015e-01,3.995619432120340e-01
115,3.526456449942592e-01,2.738468050110267e-01,4.677428151730385e-01,7.314013185655874e-01,6.650476136983408e-01,7.970716580424840e-01,5.577686885525962e-02,5.961894936267562e-01,3.174859446969463e-01,8.408332775481768e-01
116,3.693748364271877e-01,8.401857890814285e-02,3.190459678185351e-01,9.536387075124776e-01,4.453952208588616e-01,5.867044701235419e-01,1.279428342867781e-01,4.212530237137617e-01,5.126319891695652e-01,6.333211184852843e-01
117,9.434241558047264e-01,3.525595159762759e-01,3.858402839232397e-01,8.950861159539389e-01,1.137740734602609e-01,6.038045929091571e-01,1.699083411522258e-01,3.205477786349574e-01,3.172969876903640e-01,4.929078820385839e-01
118,3.058624152561147e-01,7.018873821307263e-01,9.102598103613101e-01,3.163745021627629e-02,3.348104898441018e-01,6.686177703391983e-01,9.861811907725336e-01,4.208157650033076e-01,2.127317651064811e-01,6.582379327880480e-01
119,6.895533905241809e-01,7.720528114692886e-01,1.579427009940653e-01,6.314331120521798e-01,1.037705978131849e-01,8.044987183939565e-01,5.791716386088643e-01,1.602620146969855e-01,6.594435791662950e-01,3.947537188076244e-02
120,3.142064898352103e-01,7.499575110482790e-01,4.296341691623458e-01,4.311900406099447e-01,5.917416511288828e-01,8.735523826359863e-01,7.463632134456629e-01,4.019186669351574e-01,9.716114888649457e-02,8.293620263458512e-01
121,4.670219193814054e-01,9.440552534914192e-01,2.591526313066121e-01,2.975933705028050e-01,5.839986131618102e-01,7.196519520633621e-02,2.583759043205774e-01,9.678121290437098e-01,3.702220247751344e-01,1.268466992632538e-01
122,2.799744169364953e-01,7.770922407780759e-01,5.082677671674952e-01,7.884068224161188e-01,2.054226167003956e-01,8.700971001781076e-01,3.311426275763708e-01,4.300940611756053e-01,5.536786857869996e-01,5.982398125988820e-01
123,6.422910072010884e-01,8.923831961793188e-01,2.165910514413093e-01,5.635543942315568e-01,8.556612374065811e-01,7.508135252417888e-01,7.586919371892192e-01,8.663056295257932e-02,8.228345578358198e-01,9.879904912278770e-02
124,2.280125255945201e-01,2.684049590787219e-01,7.437411613757976e-01,4.711479221870628e-01,7.341383309911664e-02,3.002449092556235e-01,5.400567934177603e-01,8.928020311149388e-01,3.730262960024493e-01,5.723170564229061e-01
125,6.068108449778082e-01,7.058171440023462e-01,3.735971044269135e-01,8.782064870793692e-01,8.163843166026185e-01,4.053379588041504e-01,2.260952507423527e-01,5.196273959932666e-01,9.905047885525083e-01,2.697703069428810e-01
